id,label,name,name_en,kind,kind_zh,description,source,source_url,count,weight,trapped_people,rescue_minutes,color,size
raw_cause:电梯好了装修人员堵门超时死机故障已恢复正常,raw_cause:电梯好了装修人员堵门超时死机故障已恢复正常,电梯好了装修人员堵门超时死机故障已恢复正常,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯好了，光幕太脏门关不上，已处理,raw_cause:电梯好了，光幕太脏门关不上，已处理,电梯好了，光幕太脏门关不上，已处理,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯好了，堵门死机故障,raw_cause:电梯好了，堵门死机故障,电梯好了，堵门死机故障,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯好了，异物卡住骄门死机故障已恢复正常,raw_cause:电梯好了，异物卡住骄门死机故障已恢复正常,电梯好了，异物卡住骄门死机故障已恢复正常,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯就一台不运行，另外一台门锁锈蚀，地坑没人打水,raw_cause:电梯就一台不运行，另外一台门锁锈蚀，地坑没人打水,电梯就一台不运行，另外一台门锁锈蚀，地坑没人打水,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯己好5楼厅门地坎上有异物导致厅门关不上死机,raw_cause:电梯己好5楼厅门地坎上有异物导致厅门关不上死机,电梯己好5楼厅门地坎上有异物导致厅门关不上死机,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯己好开关门超时死机,raw_cause:电梯己好开关门超时死机,电梯己好开关门超时死机,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯已修复，负一楼厅门滚轮掉了导致厅门关不了，另一台是正常的,raw_cause:电梯已修复，负一楼厅门滚轮掉了导致厅门关不了，另一台是正常的,电梯已修复，负一楼厅门滚轮掉了导致厅门关不了，另一台是正常的,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯已恢复正常门机故障死机了，现已恢复。,raw_cause:电梯已恢复正常门机故障死机了，现已恢复。,电梯已恢复正常门机故障死机了，现已恢复。,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯已经恢复正常。垃圾卡门死机了,raw_cause:电梯已经恢复正常。垃圾卡门死机了,电梯已经恢复正常。垃圾卡门死机了,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯已经恢复正常。沙子卡门,raw_cause:电梯已经恢复正常。沙子卡门,电梯已经恢复正常。沙子卡门,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯已经恢复正常。沙子卡门卡死机了,raw_cause:电梯已经恢复正常。沙子卡门卡死机了,电梯已经恢复正常。沙子卡门卡死机了,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯已经恢复正常运行。层门回路老化不通。已经处理好,raw_cause:电梯已经恢复正常运行。层门回路老化不通。已经处理好,电梯已经恢复正常运行。层门回路老化不通。已经处理好,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯开门超时,raw_cause:电梯开门超时,电梯开门超时,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯恢复正常，门机故障,raw_cause:电梯恢复正常，门机故障,电梯恢复正常，门机故障,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯搬东西引起门机保护,raw_cause:电梯搬东西引起门机保护,电梯搬东西引起门机保护,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯正常 泊梯锁状态,raw_cause:电梯正常 泊梯锁状态,电梯正常 泊梯锁状态,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯正常的，物业已开通梯控，他不了解情况,raw_cause:电梯正常的，物业已开通梯控，他不了解情况,电梯正常的，物业已开通梯控，他不了解情况,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯正常运行，一楼厅外显示板坏，收费。因周物业领导不在无法签单。明天再来更换,raw_cause:电梯正常运行，一楼厅外显示板坏，收费。因周物业领导不在无法签单。明天再来更换,电梯正常运行，一楼厅外显示板坏，收费。因周物业领导不在无法签单。明天再来更换,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯正常，-1层风大经常关不了门,raw_cause:电梯正常，-1层风大经常关不了门,电梯正常，-1层风大经常关不了门,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯死机,raw_cause:电梯死机,电梯死机,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,2,0.002421307506053269,,,#f59e0b,6
raw_cause:电梯死机了已恢复运行,raw_cause:电梯死机了已恢复运行,电梯死机了已恢复运行,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯自我保护,raw_cause:电梯自我保护,电梯自我保护,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,2,0.002421307506053269,,,#f59e0b,6
raw_cause:电梯被撞已停梯,raw_cause:电梯被撞已停梯,电梯被撞已停梯,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯轿门卡死脱轨己好,raw_cause:电梯轿门卡死脱轨己好,电梯轿门卡死脱轨己好,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯轿门垃圾卡住了 轿厢系统用户使用环境良,raw_cause:电梯轿门垃圾卡住了 轿厢系统用户使用环境良,电梯轿门垃圾卡住了 轿厢系统用户使用环境良,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯轿门锁开关不好公司轿门锁开关质量太差碰一下门就急停,raw_cause:电梯轿门锁开关不好公司轿门锁开关质量太差碰一下门就急停,电梯轿门锁开关不好公司轿门锁开关质量太差碰一下门就急停,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯重启故障,raw_cause:电梯重启故障,电梯重启故障,,raw_fault_text,原始故障文本,,local:xlsx,,55,,,,#f59e0b,6
raw_cause:电梯重载不良,raw_cause:电梯重载不良,电梯重载不良,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯门机不好 停梯 没移交新工地 已告知安装班组,raw_cause:电梯门机不好 停梯 没移交新工地 已告知安装班组,电梯门机不好 停梯 没移交新工地 已告知安装班组,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯门机故障以好,raw_cause:电梯门机故障以好,电梯门机故障以好,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯门机板不好需更换停梯，还没移交维保不好领配件，已告诉甲方,raw_cause:电梯门机板不好需更换停梯，还没移交维保不好领配件，已告诉甲方,电梯门机板不好需更换停梯，还没移交维保不好领配件，已告诉甲方,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电梯门锁虚接现已恢复正常,raw_cause:电梯门锁虚接现已恢复正常,电梯门锁虚接现已恢复正常,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:电气元器件（接触器、继电池、驱动器件等）失效,raw_cause:电气元器件（接触器、继电池、驱动器件等）失效,电气元器件（接触器、继电池、驱动器件等）失效,,raw_fault_text,原始故障文本,,local:xlsx,,123,,,,#f59e0b,6
raw_cause:电气连接不可靠,raw_cause:电气连接不可靠,电气连接不可靠,,raw_fault_text,原始故障文本,,local:xlsx,,21,,,,#f59e0b,6
raw_cause:电气部件进水导致的短路故障,raw_cause:电气部件进水导致的短路故障,电气部件进水导致的短路故障,,raw_fault_text,原始故障文本,,local:xlsx,,11,,,,#f59e0b,6
raw_cause:石头卡死机,raw_cause:石头卡死机,石头卡死机,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:石子卡死机了,raw_cause:石子卡死机了,石子卡死机了,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:缓冲器开关动作,raw_cause:缓冲器开关动作,缓冲器开关动作,,raw_fault_text,原始故障文本,,local:xlsx,,5,,,,#f59e0b,6
raw_cause:编码器失效,raw_cause:编码器失效,编码器失效,,raw_fault_text,原始故障文本,,local:xlsx,,13,,,,#f59e0b,6
raw_cause:翻斗车一车碎玻璃业主放不进去一提摆手全进层门轿门地坎及井道,raw_cause:翻斗车一车碎玻璃业主放不进去一提摆手全进层门轿门地坎及井道,翻斗车一车碎玻璃业主放不进去一提摆手全进层门轿门地坎及井道,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:装修垃圾导致开关门受阻，电梯停止运行,raw_cause:装修垃圾导致开关门受阻，电梯停止运行,装修垃圾导致开关门受阻，电梯停止运行,,raw_fault_text,原始故障文本,,local:xlsx,,22,,,,#f59e0b,6
raw_cause:调整1楼厅门,raw_cause:调整1楼厅门,调整1楼厅门,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:调整厅门,raw_cause:调整厅门,调整厅门,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:调整门机皮带，待观察,raw_cause:调整门机皮带，待观察,调整门机皮带，待观察,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:负1层厅门不通，已修复厅门系统，保养不良,raw_cause:负1层厅门不通，已修复厅门系统，保养不良,负1层厅门不通，已修复厅门系统，保养不良,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:负1层厅门回路不通，已修复,raw_cause:负1层厅门回路不通，已修复,负1层厅门回路不通，已修复,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:负1楼厅门锁不通,raw_cause:负1楼厅门锁不通,负1楼厅门锁不通,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:负2楼厅门地坎卡住石块,raw_cause:负2楼厅门地坎卡住石块,负2楼厅门地坎卡住石块,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:负2楼挡门时间太久开门死机,raw_cause:负2楼挡门时间太久开门死机,负2楼挡门时间太久开门死机,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:负一层厅门自闭不良,raw_cause:负一层厅门自闭不良,负一层厅门自闭不良,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:负一楼卡异物,raw_cause:负一楼卡异物,负一楼卡异物,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:负一楼厅门三角锁有锈死现象导致打板不能复位，致厅门虚接,raw_cause:负一楼厅门三角锁有锈死现象导致打板不能复位，致厅门虚接,负一楼厅门三角锁有锈死现象导致打板不能复位，致厅门虚接,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:负一楼厅门门锁不通,raw_cause:负一楼厅门门锁不通,负一楼厅门门锁不通,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:负一楼地坎卡住。已恢复,raw_cause:负一楼地坎卡住。已恢复,负一楼地坎卡住。已恢复,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:负一楼层厅门卡住了,raw_cause:负一楼层厅门卡住了,负一楼层厅门卡住了,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:负一楼门锁不良，更换了。物业备货的。我们做好人给他们换,raw_cause:负一楼门锁不良，更换了。物业备货的。我们做好人给他们换,负一楼门锁不良，更换了。物业备货的。我们做好人给他们换,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:超载,raw_cause:超载,超载,,raw_fault_text,原始故障文本,,local:xlsx,,21,,,,#f59e0b,6
raw_cause:超载故障,raw_cause:超载故障,超载故障,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:轿厢地坎卡住石块导致死机,raw_cause:轿厢地坎卡住石块导致死机,轿厢地坎卡住石块导致死机,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:轿厢地坎卡住石子导致死机，已处理好现已恢复正常,raw_cause:轿厢地坎卡住石子导致死机，已处理好现已恢复正常,轿厢地坎卡住石子导致死机，已处理好现已恢复正常,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:轿厢地坑有垃圾当门死机重起已正常,raw_cause:轿厢地坑有垃圾当门死机重起已正常,轿厢地坑有垃圾当门死机重起已正常,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:轿厢壁变形,raw_cause:轿厢壁变形,轿厢壁变形,,raw_fault_text,原始故障文本,,local:xlsx,,1,,,,#f59e0b,6
raw_cause:轿门不良，已修复，轿门系统，使用不良,raw_cause:轿门不良，已修复，轿门系统，使用不良,轿门不良，已修复，轿门系统，使用不良,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:轿门不良，已处理,raw_cause:轿门不良，已处理,轿门不良，已处理,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:轿门主门锁与门刀不分中，已调整修复，,raw_cause:轿门主门锁与门刀不分中，已调整修复，,轿门主门锁与门刀不分中，已调整修复，,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:轿门保护膜没撕干净卡住死机，已恢复,raw_cause:轿门保护膜没撕干净卡住死机，已恢复,轿门保护膜没撕干净卡住死机，已恢复,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:轿门关幕螺丝撞松，关幕歪了左右信号接收不稳定,raw_cause:轿门关幕螺丝撞松，关幕歪了左右信号接收不稳定,轿门关幕螺丝撞松，关幕歪了左右信号接收不稳定,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:轿门关门到底开关不良，已修复,raw_cause:轿门关门到底开关不良，已修复,轿门关门到底开关不良，已修复,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:轿门卡了一个纸箱 导致轿门锁虚接 厅轿门系统 使用不良,raw_cause:轿门卡了一个纸箱 导致轿门锁虚接 厅轿门系统 使用不良,轿门卡了一个纸箱 导致轿门锁虚接 厅轿门系统 使用不良,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,1,0.0012106537530266344,,,#f59e0b,6
raw_cause:轿门卡住了,raw_cause:轿门卡住了,轿门卡住了,,raw_fault_text,原始故障文本,,local:fau_rep.xls,,3,0.0036319612590799033,,,#f59e0b,6
